Order ID,Order Date,Date Key,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,Sales,Quantity,Discount,Profit,Order Year,Order Month,Profit Margin,Discount Category
AMER-2023-106180,2023-09-19,20230919,United States,Los Angeles,Amer,Namer,State Farm Insurance Cos.,1082,Finance,Strategic,Saas Connector Pack - Gold,10.86,3,0.0,5.1042,2023,9,0.47,No Discount
AMER-2023-106180,2023-09-19,20230919,United States,Los Angeles,Amer,Namer,State Farm Insurance Cos.,1082,Finance,Strategic,Support,143.7,3,0.0,68.976,2023,9,0.48000000000000004,No Discount
EMEA-2023-155376,2023-12-23,20231223,Poland,Warsaw,Emea,Eu-West,Comcast,1022,Communications,Smb,Oneview,839.43,3,0.0,218.2518,2023,12,0.26,No Discount
AMER-2021-110744,2021-09-07,20210907,United States,Newark,Amer,Namer,Amerisourcebergen,1007,Healthcare,Smb,Marketing Suite - Gold,671.93,7,0.0,20.1579,2021,9,0.030000000000000006,No Discount
AMER-2020-110072,2020-10-22,20201022,Mexico,Monterrey,Amer,Latam,Toyota Motor,1087,Manufacturing,Enterprise,Saas Connector Pack,93.888,4,0.2,12.9096,2020,10,0.13749999999999998,Low
EMEA-2022-114489,2022-12-06,20221206,Italy,Rome,Emea,Eu,Walmart,1096,Retail,Strategic,Site Analytics,384.45,11,0.0,103.8015,2022,12,0.27,No Discount
EMEA-2022-114489,2022-12-06,20221206,Italy,Rome,Emea,Eu,Walmart,1096,Retail,Strategic,Site Analytics,149.97,3,0.0,5.9988,2022,12,0.04,No Discount
EMEA-2022-114489,2022-12-06,20221206,Italy,Rome,Emea,Eu,Walmart,1096,Retail,Strategic,Financehub,1951.84,8,0.0,585.552,2022,12,0.30000000000000004,No Discount
EMEA-2022-114489,2022-12-06,20221206,Italy,Rome,Emea,Eu,Walmart,1096,Retail,Strategic,Contactmatcher,171.55,5,0.0,80.6285,2022,12,0.47,No Discount
AMER-2022-158834,2022-03-14,20220314,Chile,Puente Alto,Amer,Latam,Johnson & Johnson,1055,Healthcare,Enterprise,Oneview,157.92,5,0.2,17.766,2022,3,0.1125,Low
AMER-2022-158834,2022-03-14,20220314,Chile,Puente Alto,Amer,Latam,Johnson & Johnson,1055,Healthcare,Enterprise,Site Analytics,203.184,2,0.2,15.2388,2022,3,0.075,Low
AMER-2021-124919,2021-05-31,20210531,United States,Chicago,Amer,Namer,Engie,1062,Energy,Strategic,Support,58.38,7,0.0,26.271,2021,5,0.45,No Discount
AMER-2021-124919,2021-05-31,20210531,United States,Chicago,Amer,Namer,Engie,1062,Energy,Strategic,Support,105.52,4,0.0,48.5392,2021,5,0.46,No Discount
AMER-2021-124919,2021-05-31,20210531,United States,Chicago,Amer,Namer,Engie,1062,Energy,Strategic,Marketing Suite - Gold,80.88,6,0.0,21.0288,2021,5,0.26,No Discount
AMER-2021-118948,2021-05-28,20210528,Canada,Toronto,Amer,Namer,Honhai Precision Industry,1033,Tech,Enterprise,Chatbot Plugin,6.63,3,0.0,1.7901,2021,5,0.27,No Discount
AMER-2020-104269,2020-03-01,20200301,Canada,Toronto,Amer,Namer,American Express,1005,Finance,Smb,Financehub,457.568,2,0.2,51.4764,2020,3,0.1125,Low
APJ-2022-114104,2022-11-21,20221121,Singapore,Singapore,Apj,Apac,Daimler,1052,Transportation,Smb,Financehub,14.62,2,0.0,6.8714,2022,11,0.47000000000000003,No Discount
APJ-2022-114104,2022-11-21,20221121,Singapore,Singapore,Apj,Apac,Daimler,1052,Transportation,Smb,Site Analytics,944.93,7,0.0,236.2325,2022,11,0.25,No Discount
AMER-2022-162733,2022-05-12,20220512,United States,New York City,Amer,Namer,J.P. Morgan Chase & Co.,1054,Finance,Smb,Support,5.98,1,0.0,2.691,2022,5,0.44999999999999996,No Discount
EMEA-2021-119697,2021-12-28,20211228,France,Paris,Emea,Eu-West,Kroger,1057,Retail,Smb,Data Smasher,54.384,2,0.2,1.3596,2021,12,0.024999999999999998,Low
APJ-2022-154508,2022-11-17,20221117,New Zealand,Wellington,Apj,Anz,Mondelez International,1067,Consumer Products,Smb,Saas Connector Pack - Gold,28.4,5,0.0,13.348,2022,11,0.47000000000000003,No Discount
AMER-2022-113817,2022-11-08,20221108,Canada,Toronto,Amer,Namer,Volkswagen,1046,Manufacturing,Smb,Contactmatcher,27.68,2,0.2,9.688,2022,11,0.35000000000000003,Low
APJ-2020-139892,2020-09-08,20200908,Japan,Osaka,Apj,Japn,Nissan Motor,1098,Transportation,Smb,Chatbot Plugin,9.936,3,0.2,2.7324,2020,9,0.275,Low
APJ-2020-139892,2020-09-08,20200908,Japan,Osaka,Apj,Japn,Nissan Motor,1098,Transportation,Smb,Big Ol Database,8159.952,8,0.4,-1359.992,2020,9,-0.16666666666666666,Medium
APJ-2020-139892,2020-09-08,20200908,Japan,Osaka,Apj,Japn,Nissan Motor,1098,Transportation,Smb,Marketing Suite - Gold,275.928,3,0.2,-58.6347,2020,9,-0.21250000000000002,Low
APJ-2020-139892,2020-09-08,20200908,Japan,Osaka,Apj,Japn,Nissan Motor,1098,Transportation,Smb,Financehub,1740.06,9,0.3,-24.858,2020,9,-0.014285714285714287,Medium
APJ-2020-139892,2020-09-08,20200908,Japan,Osaka,Apj,Japn,Nissan Motor,1098,Transportation,Smb,Chatbot Plugin,32.064,6,0.2,6.8136,2020,9,0.2125,Low
APJ-2020-139892,2020-09-08,20200908,Japan,Osaka,Apj,Japn,Nissan Motor,1098,Transportation,Smb,Oneview,177.98,5,0.8,-453.849,2020,9,-2.5500000000000003,High
APJ-2020-139892,2020-09-08,20200908,Japan,Osaka,Apj,Japn,Nissan Motor,1098,Transportation,Smb,Site Analytics,143.976,3,0.2,8.9985,2020,9,0.0625,Low
AMER-2020-118962,2020-08-05,20200805,United States,New York City,Amer,Namer,Chevron,1017,Energy,Smb,Support,20.94,3,0.0,9.8418,2020,8,0.4699999999999999,No Discount
AMER-2020-118962,2020-08-05,20200805,United States,New York City,Amer,Namer,Chevron,1017,Energy,Smb,Support,110.96,2,0.0,53.2608,2020,8,0.48000000000000004,No Discount
AMER-2020-118962,2020-08-05,20200805,United States,New York City,Amer,Namer,Chevron,1017,Energy,Smb,Financehub,340.144,7,0.2,21.259,2020,8,0.0625,Low
APJ-2020-100853,2020-09-14,20200914,Australia,Sydney,Apj,Anz,Royal Dutch Shell,1031,Energy,Strategic,Oneview,52.448,2,0.8,-131.12,2020,9,-2.5,High
APJ-2020-100853,2020-09-14,20200914,Australia,Sydney,Apj,Anz,Royal Dutch Shell,1031,Energy,Strategic,Financehub,20.16,4,0.2,6.552,2020,9,0.32499999999999996,Low
APJ-2023-152366,2023-04-22,20230422,Japan,Tokyo,Apj,Japn,Wells Fargo,1099,Finance,Smb,Oneview,97.264,4,0.8,-243.16,2023,4,-2.5,High
AMER-2021-101511,2021-11-21,20211121,Mexico,Monterrey,Amer,Latam,Oracle,1072,Tech,Smb,Financehub,396.802,7,0.3,-11.3372,2021,11,-0.028571428571428567,Medium
AMER-2021-101511,2021-11-21,20211121,Mexico,Monterrey,Amer,Latam,Oracle,1072,Tech,Smb,Support,15.88,5,0.2,-3.7715,2021,11,-0.2375,Low
EMEA-2021-137225,2021-12-15,20211215,United Kingdom,London,Emea,Ukir,Microsoft,1066,Tech,Enterprise,Chatbot Plugin,3.28,1,0.0,1.4104,2021,12,0.43000000000000005,No Discount
APJ-2020-166191,2020-12-05,20201205,Australia,Melbourne,Apj,Anz,Merck,1064,Healthcare,Strategic,Marketing Suite - Gold,24.816,2,0.2,1.8612,2020,12,0.075,Low
APJ-2020-166191,2020-12-05,20201205,Australia,Melbourne,Apj,Anz,Merck,1064,Healthcare,Strategic,Data Smasher,408.744,7,0.2,76.6395,2020,12,0.18749999999999997,Low
EMEA-2020-158274,2020-11-19,20201119,Czech Republic,Prague,Emea,Eu-East,Merck,1064,Healthcare,Enterprise,Site Analytics,503.96,4,0.0,131.0296,2020,11,0.26,No Discount
EMEA-2020-158274,2020-11-19,20201119,Czech Republic,Prague,Emea,Eu-East,Merck,1064,Healthcare,Enterprise,Site Analytics,149.95,5,0.0,41.986,2020,11,0.28,No Discount
EMEA-2020-158274,2020-11-19,20201119,Czech Republic,Prague,Emea,Eu-East,Merck,1064,Healthcare,Enterprise,Data Smasher,29.0,2,0.0,7.25,2020,11,0.25,No Discount
EMEA-2022-105018,2022-11-29,20221129,Saudi Arabia,Riyadh,Emea,Mea,J.P. Morgan Chase & Co.,1054,Finance,Smb,Contactmatcher,7.16,2,0.0,3.4368,2022,11,0.48,No Discount
AMER-2020-123260,2020-08-26,20200826,United States,Raleigh,Amer,Namer,At&T,1010,Communications,Enterprise,Data Smasher,176.8,8,0.0,22.984,2020,8,0.13,No Discount
APJ-2022-157000,2022-07-17,20220717,Japan,Tokyo,Apj,Japn,Carrefour,1048,Retail,Strategic,Marketing Suite - Gold,37.224,3,0.2,3.7224,2022,7,0.1,Low
APJ-2022-157000,2022-07-17,20220717,Japan,Saitama,Apj,Japn,Carrefour,1048,Retail,Strategic,Support,20.016,3,0.2,6.255,2022,7,0.3125,Low
EMEA-2021-102281,2021-10-12,20211012,United Kingdom,London,Emea,Ukir,Honhai Precision Industry,1033,Tech,Enterprise,Marketing Suite,899.136,4,0.2,112.392,2021,10,0.125,Low
EMEA-2021-102281,2021-10-12,20211012,United Kingdom,London,Emea,Ukir,Honhai Precision Industry,1033,Tech,Enterprise,Site Analytics,71.76,6,0.0,20.0928,2021,10,0.27999999999999997,No Discount
EMEA-2021-102281,2021-10-12,20211012,United Kingdom,London,Emea,Ukir,Honhai Precision Industry,1033,Tech,Enterprise,Support,51.84,8,0.0,24.8832,2021,10,0.4799999999999999,No Discount
EMEA-2021-102281,2021-10-12,20211012,United Kingdom,London,Emea,Ukir,Honhai Precision Industry,1033,Tech,Enterprise,Marketing Suite,626.352,3,0.2,46.9764,2021,10,0.075,Low
EMEA-2021-102281,2021-10-12,20211012,United Kingdom,London,Emea,Ukir,Honhai Precision Industry,1033,Tech,Enterprise,Chatbot Plugin,19.9,5,0.0,6.567,2021,10,0.33,No Discount
AMER-2021-131457,2021-10-31,20211031,United States,Providence,Amer,Namer,Allstate,1003,Finance,Strategic,Saas Connector Pack - Gold,14.28,7,0.0,6.7116,2021,10,0.47000000000000003,No Discount
AMER-2020-140004,2020-03-21,20200321,Mexico,Mexico City,Amer,Latam,Tyson Foods,1088,Consumer Products,Smb,Chatbot Plugin,7.408,2,0.2,1.2038,2020,3,0.16249999999999998,Low
AMER-2020-140004,2020-03-21,20200321,Mexico,Mexico City,Amer,Latam,Tyson Foods,1088,Consumer Products,Smb,Chatbot Plugin,6.048,3,0.2,1.5876,2020,3,0.26249999999999996,Low
AMER-2023-107720,2023-11-07,20231107,Argentina,Córdoba,Amer,Latam,Bmw,1039,Manufacturing,Enterprise,Marketing Suite - Gold,46.26,3,0.0,12.0276,2023,11,0.26,No Discount
EMEA-2023-124303,2023-07-07,20230707,France,Paris,Emea,Eu-West,Humana,1049,Healthcare,Strategic,Contactmatcher,2.946,2,0.7,-2.2586,2023,7,-0.7666666666666666,High
EMEA-2023-124303,2023-07-07,20230707,France,Paris,Emea,Eu-West,Humana,1049,Healthcare,Strategic,Support,16.056,3,0.2,5.8203,2023,7,0.36249999999999993,Low
AMER-2023-105074,2023-06-25,20230625,Mexico,Guadalajara,Amer,Latam,Gazprom,1027,Energy,Smb,Support,21.744,3,0.2,6.795,2023,6,0.3125,Low
EMEA-2020-133690,2020-08-03,20200803,Russia,Moscow,Emea,Eu-East,Johnson & Johnson,1055,Healthcare,Smb,Contactmatcher,218.75,2,0.5,-161.875,2020,8,-0.74,Medium
EMEA-2020-133690,2020-08-03,20200803,Russia,Moscow,Emea,Eu-East,Johnson & Johnson,1055,Healthcare,Smb,Oneview,2.6,1,0.2,0.2925,2020,8,0.11249999999999999,Low
APJ-2023-116701,2023-12-18,20231218,Japan,Aichi,Apj,Japn,Sprint Nextel,1081,Communications,Smb,Oneview,66.284,2,0.8,-178.9668,2023,12,-2.6999999999999997,High
EMEA-2023-126382,2023-06-04,20230604,South Africa,Cape Town,Emea,Mea,Samsung Electronics,1015,Tech,Strategic,Saas Connector Pack,35.168,7,0.2,9.6712,2023,6,0.275,Low
AMER-2023-108329,2023-12-10,20231210,United States,Oklahoma City,Amer,Namer,Johnson & Johnson,1055,Healthcare,Smb,Site Analytics,444.768,4,0.2,44.4768,2023,12,0.1,Low
AMER-2023-135860,2023-12-02,20231202,Brazil,Rio De Janeiro,Amer,Latam,Morgan Stanley,1068,Finance,Smb,Marketing Suite - Gold,83.92,4,0.0,5.8744,2023,12,0.06999999999999999,No Discount
AMER-2023-135860,2023-12-02,20231202,Brazil,Rio De Janeiro,Amer,Latam,Morgan Stanley,1068,Finance,Smb,Site Analytics,131.98,2,0.0,35.6346,2023,12,0.27,No Discount
AMER-2023-135860,2023-12-02,20231202,Brazil,Rio De Janeiro,Amer,Latam,Morgan Stanley,1068,Finance,Smb,Contactmatcher,15.92,4,0.0,7.4824,2023,12,0.47000000000000003,No Discount
AMER-2023-135860,2023-12-02,20231202,Brazil,Rio De Janeiro,Amer,Latam,Morgan Stanley,1068,Finance,Smb,Storage,52.29,9,0.0,16.2099,2023,12,0.31000000000000005,No Discount
AMER-2023-135860,2023-12-02,20231202,Brazil,Rio De Janeiro,Amer,Latam,Morgan Stanley,1068,Finance,Smb,Marketing Suite - Gold,91.99,1,0.0,3.6796,2023,12,0.04000000000000001,No Discount
APJ-2021-101007,2021-02-09,20210209,Japan,Aichi,Apj,Japn,Toyota Motor,1087,Manufacturing,Strategic,Data Smasher,20.8,2,0.2,6.5,2021,2,0.3125,Low
AMER-2021-146262,2021-01-02,20210102,Mexico,Mexico City,Amer,Latam,Tyson Foods,1088,Consumer Products,Strategic,Financehub,23.68,2,0.2,8.88,2021,1,0.37500000000000006,Low
AMER-2021-146262,2021-01-02,20210102,Mexico,Mexico City,Amer,Latam,Tyson Foods,1088,Consumer Products,Strategic,Marketing Suite,452.45,5,0.5,-244.323,2021,1,-0.54,Medium
AMER-2021-146262,2021-01-02,20210102,Mexico,Mexico City,Amer,Latam,Tyson Foods,1088,Consumer Products,Strategic,Site Analytics,62.982,3,0.4,-14.6958,2021,1,-0.23333333333333334,Medium
AMER-2021-146262,2021-01-02,20210102,Mexico,Mexico City,Amer,Latam,Tyson Foods,1088,Consumer Products,Strategic,Big Ol Database,1188.0,9,0.7,-950.4,2021,1,-0.7999999999999999,High
AMER-2021-146262,2021-01-02,20210102,Mexico,Mexico City,Amer,Latam,Tyson Foods,1088,Consumer Products,Strategic,Data Smasher,89.584,2,0.2,4.4792,2021,1,0.049999999999999996,Low
AMER-2022-130162,2022-10-29,20221029,United States,New York City,Amer,Namer,Allianz,1080,Finance,Smb,Marketing Suite - Gold,93.06,6,0.0,26.0568,2022,10,0.27999999999999997,No Discount
AMER-2022-130162,2022-10-29,20221029,United States,New York City,Amer,Namer,Allianz,1080,Finance,Smb,Site Analytics,302.376,3,0.2,22.6782,2022,10,0.07500000000000001,Low
AMER-2021-169397,2021-12-24,20211224,Mexico,Puerto Vallarta,Amer,Latam,Gazprom,1027,Energy,Smb,Storage,5.584,2,0.2,1.8148,2021,12,0.325,Low
AMER-2021-169397,2021-12-24,20211224,Mexico,Puerto Vallarta,Amer,Latam,Gazprom,1027,Energy,Smb,Support,22.704,6,0.2,8.2302,2021,12,0.3625,Low
AMER-2021-169397,2021-12-24,20211224,Mexico,Puerto Vallarta,Amer,Latam,Gazprom,1027,Energy,Smb,Contactmatcher,19.776,4,0.7,-13.8432,2021,12,-0.7,High
AMER-2021-169397,2021-12-24,20211224,Mexico,Puerto Vallarta,Amer,Latam,Gazprom,1027,Energy,Smb,Saas Connector Pack,72.704,4,0.2,19.0848,2021,12,0.26250000000000007,Low
AMER-2021-169397,2021-12-24,20211224,Mexico,Puerto Vallarta,Amer,Latam,Gazprom,1027,Energy,Smb,Big Ol Database,479.988,4,0.7,-383.9904,2021,12,-0.8,High
AMER-2021-169397,2021-12-24,20211224,Mexico,Puerto Vallarta,Amer,Latam,Gazprom,1027,Energy,Smb,Chatbot Plugin,27.168,2,0.2,2.7168,2021,12,0.1,Low
AMER-2021-163055,2021-08-09,20210809,Brazil,São Paulo,Amer,Latam,Wells Fargo,1099,Finance,Strategic,Chatbot Plugin,2.2,1,0.0,0.968,2021,8,0.43999999999999995,No Discount
AMER-2021-163055,2021-08-09,20210809,Brazil,São Paulo,Amer,Latam,Wells Fargo,1099,Finance,Strategic,Contactmatcher,622.45,5,0.0,136.939,2021,8,0.21999999999999997,No Discount
AMER-2021-163055,2021-08-09,20210809,Brazil,São Paulo,Amer,Latam,Wells Fargo,1099,Finance,Strategic,Marketing Suite - Gold,21.98,1,0.0,0.2198,2021,8,0.01,No Discount
EMEA-2021-145436,2021-02-28,20210228,South Africa,Johannesburg,Emea,Mea,United Parcel Service,1090,Transportation,Smb,Financehub,161.568,2,0.2,-28.2744,2021,2,-0.175,Low
EMEA-2021-145436,2021-02-28,20210228,South Africa,Johannesburg,Emea,Mea,United Parcel Service,1090,Transportation,Smb,Financehub,389.696,8,0.2,43.8408,2021,2,0.1125,Low
EMEA-2020-156216,2020-09-13,20200913,Sweden,Stockholm,Emea,Nor,Carrefour,1048,Retail,Strategic,Contactmatcher,18.648,7,0.7,-12.432,2020,9,-0.6666666666666667,High
EMEA-2023-100930,2023-04-08,20230408,Germany,Cologne,Emea,Eu-West,Royal Dutch Shell,1031,Energy,Enterprise,Contactmatcher,233.86,2,0.45,-102.048,2023,4,-0.43636363636363634,Medium
EMEA-2023-100930,2023-04-08,20230408,Germany,Cologne,Emea,Eu-West,Royal Dutch Shell,1031,Energy,Enterprise,Contactmatcher,620.6145,3,0.45,-248.2458,2023,4,-0.39999999999999997,Medium
EMEA-2023-100930,2023-04-08,20230408,Germany,Cologne,Emea,Eu-West,Royal Dutch Shell,1031,Energy,Enterprise,Contactmatcher,5.328,2,0.7,-3.552,2023,4,-0.6666666666666666,High
EMEA-2023-100930,2023-04-08,20230408,Germany,Cologne,Emea,Eu-West,Royal Dutch Shell,1031,Energy,Enterprise,Saas Connector Pack,258.072,3,0.2,0.0,2023,4,0.0,Low
EMEA-2023-100930,2023-04-08,20230408,Germany,Cologne,Emea,Eu-West,Royal Dutch Shell,1031,Energy,Enterprise,Data Smasher,617.976,3,0.2,-7.7247,2023,4,-0.0125,Low
AMER-2023-160514,2023-11-13,20231113,United States,Rochester,Amer,Namer,Merck,1064,Healthcare,Strategic,Support,10.56,2,0.0,4.752,2023,11,0.44999999999999996,No Discount
APJ-2022-157749,2022-06-05,20220605,Australia,Sydney,Apj,Anz,Target,1085,Retail,Smb,Support,25.92,5,0.2,9.396,2022,6,0.3625,Low
APJ-2022-157749,2022-06-05,20220605,Australia,Sydney,Apj,Anz,Target,1085,Retail,Smb,Saas Connector Pack,419.68,5,0.6,-356.728,2022,6,-0.85,High
APJ-2022-157749,2022-06-05,20220605,Australia,Sydney,Apj,Anz,Target,1085,Retail,Smb,Saas Connector Pack,11.688,3,0.6,-4.6752,2022,6,-0.4,High
APJ-2022-157749,2022-06-05,20220605,Australia,Sydney,Apj,Anz,Target,1085,Retail,Smb,Site Analytics,31.984,2,0.2,11.1944,2022,6,0.35,Low
APJ-2022-157749,2022-06-05,20220605,Australia,Sydney,Apj,Anz,Target,1085,Retail,Smb,Contactmatcher,177.225,5,0.5,-120.513,2022,6,-0.68,Medium
APJ-2022-157749,2022-06-05,20220605,Australia,Sydney,Apj,Anz,Target,1085,Retail,Smb,Saas Connector Pack,4.044,3,0.6,-2.8308,2022,6,-0.7000000000000001,High
APJ-2022-157749,2022-06-05,20220605,Australia,Sydney,Apj,Anz,Target,1085,Retail,Smb,Chatbot Plugin,7.408,2,0.2,1.2038,2022,6,0.16249999999999998,Low
EMEA-2020-131926,2020-06-01,20200601,Luxembourg,Luxembourg,Emea,Eu-West,Airbus,1030,Manufacturing,Enterprise,Financehub,2001.86,7,0.0,580.5394,2020,6,0.29000000000000004,No Discount
EMEA-2020-131926,2020-06-01,20200601,Luxembourg,Luxembourg,Emea,Eu-West,Airbus,1030,Manufacturing,Enterprise,Marketing Suite - Gold,166.72,2,0.0,41.68,2020,6,0.25,No Discount
EMEA-2020-131926,2020-06-01,20200601,Luxembourg,Luxembourg,Emea,Eu-West,Airbus,1030,Manufacturing,Enterprise,Support,47.88,6,0.0,23.94,2020,6,0.5,No Discount
EMEA-2020-131926,2020-06-01,20200601,Luxembourg,Luxembourg,Emea,Eu-West,Airbus,1030,Manufacturing,Enterprise,Oneview,1503.25,5,0.0,496.0725,2020,6,0.33,No Discount
EMEA-2020-131926,2020-06-01,20200601,Luxembourg,Luxembourg,Emea,Eu-West,Airbus,1030,Manufacturing,Enterprise,Support,25.92,4,0.0,12.4416,2020,6,0.4799999999999999,No Discount
AMER-2022-154739,2022-12-11,20221211,United States,Los Angeles,Amer,Namer,Cigna,1038,Healthcare,Smb,Financehub,321.568,2,0.2,28.1372,2022,12,0.08750000000000001,Low
AMER-2022-145625,2022-09-12,20220912,United States,Seattle,Amer,Namer,Home Depot,1047,Retail,Smb,Support,7.61,1,0.0,3.5767,2022,9,0.47000000000000003,No Discount
AMER-2022-145625,2022-09-12,20220912,United States,Seattle,Amer,Namer,Home Depot,1047,Retail,Smb,Data Smasher,3347.37,13,0.0,636.0003,2022,9,0.19000000000000003,No Discount
EMEA-2022-146941,2022-12-11,20221211,United Kingdom,London,Emea,Ukir,Goldman Sachs Group,1042,Finance,Smb,Marketing Suite - Gold,80.58,6,0.0,22.5624,2022,12,0.28,No Discount
EMEA-2022-146941,2022-12-11,20221211,United Kingdom,London,Emea,Ukir,Goldman Sachs Group,1042,Finance,Smb,Saas Connector Pack - Gold,361.92,4,0.0,162.864,2022,12,0.45,No Discount
APJ-2021-159982,2021-11-28,20211128,Australia,Sydney,Apj,Anz,Amerisourcebergen,1007,Healthcare,Strategic,Saas Connector Pack,12.132,9,0.6,-8.4924,2021,11,-0.7000000000000001,High
APJ-2021-159982,2021-11-28,20211128,Australia,Sydney,Apj,Anz,Amerisourcebergen,1007,Healthcare,Strategic,Marketing Suite - Gold,82.368,2,0.2,-19.5624,2021,11,-0.23750000000000002,Low
APJ-2021-159982,2021-11-28,20211128,Australia,Sydney,Apj,Anz,Amerisourcebergen,1007,Healthcare,Strategic,Marketing Suite - Gold,53.92,5,0.2,4.044,2021,11,0.07499999999999998,Low
APJ-2021-159982,2021-11-28,20211128,Australia,Sydney,Apj,Anz,Amerisourcebergen,1007,Healthcare,Strategic,Site Analytics,647.904,6,0.2,56.6916,2021,11,0.08750000000000001,Low
EMEA-2023-163139,2023-12-02,20231202,United Kingdom,London,Emea,Ukir,Goldman Sachs Group,1042,Finance,Smb,Data Smasher,20.37,3,0.0,6.9258,2023,12,0.33999999999999997,No Discount
EMEA-2023-163139,2023-12-02,20231202,United Kingdom,London,Emea,Ukir,Goldman Sachs Group,1042,Finance,Smb,Marketing Suite - Gold,221.55,3,0.0,6.6465,2023,12,0.029999999999999995,No Discount
EMEA-2023-163139,2023-12-02,20231202,United Kingdom,London,Emea,Ukir,Goldman Sachs Group,1042,Finance,Smb,Contactmatcher,17.52,5,0.2,6.132,2023,12,0.35,Low
APJ-2023-155299,2023-06-09,20230609,Japan,Tokyo,Apj,Japn,Pemex,1058,Energy,Strategic,Oneview,1.624,2,0.8,-4.466,2023,6,-2.75,High
APJ-2020-106992,2020-09-19,20200919,Japan,Tokyo,Apj,Japn,Honhai Precision Industry,1033,Tech,Strategic,Big Ol Database,3059.982,3,0.4,-509.997,2020,9,-0.16666666666666669,Medium
APJ-2020-106992,2020-09-19,20200919,Japan,Tokyo,Apj,Japn,Honhai Precision Industry,1033,Tech,Strategic,Big Ol Database,2519.958,7,0.4,-251.9958,2020,9,-0.09999999999999999,Medium
APJ-2022-125318,2022-06-07,20220607,Australia,Sydney,Apj,Anz,Lowes,1060,Retail,Smb,Site Analytics,328.224,4,0.2,28.7196,2022,6,0.08750000000000001,Low
AMER-2021-155040,2021-11-10,20211110,United States,Detroit,Amer,Namer,Ford Motor,1009,Manufacturing,Smb,Data Smasher,79.9,2,0.0,35.156,2021,11,0.43999999999999995,No Discount
EMEA-2023-136826,2023-06-17,20230617,Sweden,Stockholm,Emea,Nor,Cvs Health,1026,Retail,Strategic,Chatbot Plugin,14.016,3,0.2,4.7304,2023,6,0.3375,Low
AMER-2022-111010,2022-01-22,20220122,Argentina,Córdoba,Amer,Latam,Daimler,1052,Transportation,Smb,Storage,7.56,6,0.0,0.3024,2022,1,0.04,No Discount
AMER-2023-145366,2023-12-10,20231210,Mexico,Guadalajara,Amer,Latam,Amazon,1004,Tech,Strategic,Marketing Suite - Gold,37.208,1,0.2,-7.4416,2023,12,-0.2,Low
AMER-2023-145366,2023-12-10,20231210,Mexico,Guadalajara,Amer,Latam,Amazon,1004,Tech,Strategic,Saas Connector Pack - Gold,57.576,3,0.2,21.591,2023,12,0.375,Low
AMER-2023-163979,2023-12-29,20231229,United States,Los Angeles,Amer,Namer,Apple,1008,Tech,Strategic,Marketing Suite - Gold,725.84,4,0.0,210.4936,2023,12,0.29,No Discount
AMER-2021-155334,2021-07-30,20210730,United States,Los Angeles,Amer,Namer,Amerisourcebergen,1007,Healthcare,Smb,Data Smasher,209.93,7,0.0,92.3692,2021,7,0.44,No Discount
AMER-2021-155334,2021-07-30,20210730,United States,Los Angeles,Amer,Namer,Amerisourcebergen,1007,Healthcare,Smb,Saas Connector Pack,5.28,3,0.0,2.3232,2021,7,0.43999999999999995,No Discount
